fold,holdout_hospital,seed,level,contrast,proxy_epoch,other_epoch,delta_proxy_metric,delta_val_overall_loss,delta_loss,delta_acc,delta_brier,delta_ece
camelyon17_loo_h0,0,6,P97,workflow: proxy - baseline,29,28,-0.123287494776805,0.036169311753890016,0.026357064899332594,-0.00011230697239139609,-1.9489706166025966e-06,-0.0012391107046694008
camelyon17_loo_h0,0,7,P97,workflow: proxy - baseline,12,30,-0.10464984620704176,0.024318550796015498,0.02760527496793358,-0.0031633130556856237,0.002839005363145901,0.0064552582202514995
camelyon17_loo_h0,0,8,P97,workflow: proxy - baseline,9,24,0.047620084454901845,0.010506213152347399,0.004023069927195894,-0.00033692091717363315,-0.0008947187907898044,-0.009964577343686304
camelyon17_loo_h0,0,9,P97,workflow: proxy - baseline,18,30,-0.04829736187535871,0.028494243626898702,0.02419173830182078,-0.006626111371080934,0.004632289180300203,-0.0047512272983335005
camelyon17_loo_h1,1,0,P97,workflow: proxy - baseline,23,2,-0.1432899821372401,-0.04018275918807662,-0.02181971323356796,0.02128695851478346,-0.015462383182269598,-0.0059701598195546005
camelyon17_loo_h1,1,1,P97,workflow: proxy - baseline,4,2,-0.0016299279830913616,-0.03353820101158567,-0.038024085402415614,0.00527160210864086,-0.010694600777805097,-0.0562993268414358
camelyon17_loo_h1,1,2,P97,workflow: proxy - baseline,6,27,-0.10829173338845521,0.04952427114991512,0.031180437051082366,0.0002292000916800374,0.0045821564510504925,0.009228196195833902
camelyon17_loo_h1,1,3,P97,workflow: proxy - baseline,23,2,-0.03360859359596502,-0.009378186327136329,-0.0197947186633205,0.00707655283062103,-0.008510249697724001,-0.0400924819283663
camelyon17_loo_h1,1,4,P97,workflow: proxy - baseline,13,2,-0.035819641314853046,-0.040001998803925715,-0.04491422390608682,0.0038104515241805803,-0.01267540536634229,-0.055199974424474794
camelyon17_loo_h1,1,5,P97,workflow: proxy - baseline,6,3,0.043478967608559294,0.0235596975211137,0.014811909683507402,-0.005787302314920972,0.004103305653660808,-0.0132159336243979
camelyon17_loo_h1,1,6,P97,workflow: proxy - baseline,6,3,-0.09801094876150385,-0.010073821834206076,-0.015318965495979081,0.0075636030254412345,-0.005091125444631708,-0.012915612201595901
camelyon17_loo_h1,1,7,P97,workflow: proxy - baseline,18,2,0.036019696283000835,0.0670249481371002,0.07594300603589582,-0.02455305982122402,0.015126769105681698,0.008336931540245306
camelyon17_loo_h1,1,8,P97,workflow: proxy - baseline,29,29,-0.10583784848033673,0.013444307235431413,0.002076607631120192,0.01037130414852161,-0.0044452819875292066,0.0145834872596028
camelyon17_loo_h1,1,9,P97,workflow: proxy - baseline,15,3,-0.11475507483549019,-0.0005778079478024889,0.004864503598214331,0.011889754755901816,-0.005272436966200306,0.010194423188913799
camelyon17_loo_h2,2,0,P97,workflow: proxy - baseline,23,5,-0.016873355777063614,0.051271321595407704,0.040085678693759313,-0.022714981070849016,0.012339074846358794,-0.011823380363468104
camelyon17_loo_h2,2,1,P97,workflow: proxy - baseline,26,2,-0.03410843403371744,-0.02079522324511482,-0.020819510679074088,0.0024807769181932615,-0.006944536229845401,-0.0493949750449597
camelyon17_loo_h2,2,2,P97,workflow: proxy - baseline,26,11,0.025122541514785324,0.016826400161526922,0.01244518154893362,-0.0069485268182566395,0.0033262038815644046,-0.0112929150282798
camelyon17_loo_h2,2,3,P97,workflow: proxy - baseline,3,5,0.05103459053792847,0.03906655703571349,0.032651521146349005,-0.01780045618077919,0.010330692172083905,-0.0349528395177752
camelyon17_loo_h2,2,4,P97,workflow: proxy - baseline,7,7,0.0685112375180017,0.04995830529988432,0.04823899097986892,-0.021268840971618075,0.013601261632243296,-0.009916470683876598
camelyon17_loo_h2,2,5,P97,workflow: proxy - baseline,5,9,0.02764585696812949,0.019452486274761593,0.022307026488625592,-0.016765819361817202,0.009047852700020398,-0.025206820327309795
camelyon17_loo_h2,2,6,P97,workflow: proxy - baseline,19,3,-0.010224741411806071,0.017470896855262402,0.0104503904217981,-0.0015989841747595657,-0.00021163362900920857,-0.0245097600230559
camelyon17_loo_h2,2,7,P97,workflow: proxy - baseline,3,8,-0.07012000368127536,0.0017444824674717196,-0.006594176512803807,0.006983798527993801,-0.005438727179233695,-0.029272891308009
camelyon17_loo_h2,2,8,P97,workflow: proxy - baseline,1,5,0.02011739056184858,0.0374669890594469,0.031738164837531,-0.020645707432925042,0.011887362906936191,-0.0310851290711417
camelyon17_loo_h2,2,9,P97,workflow: proxy - baseline,22,3,0.005158316249165296,0.009907956084289404,0.0028692240319145024,-0.00027041644131964304,-0.002634596042239798,-0.0361663251873277
camelyon17_loo_h3,3,0,P97,workflow: proxy - baseline,9,2,-0.18015157482230548,-0.0513018711635328,-0.0403114467894809,0.007216203968912205,-0.016386731580879,-0.0603243143520181
camelyon17_loo_h3,3,1,P97,workflow: proxy - baseline,10,4,-0.11259134812833682,-0.0766376283485698,-0.06930864451644428,0.013791157585136604,-0.02352645525001249,-0.06643379150368289
camelyon17_loo_h3,3,2,P97,workflow: proxy - baseline,10,2,-0.11865019826697709,-0.04856237086596099,-0.034635096313647,0.0031977017587360157,-0.011254522793398801,-0.050113218286251704
camelyon17_loo_h3,3,3,P97,workflow: proxy - baseline,14,14,-0.1556361383166418,-0.042122173524876294,-0.03322541236079091,0.009216905069297843,-0.012984553615082203,-0.041954178715013904
camelyon17_loo_h3,3,4,P97,workflow: proxy - baseline,2,26,-0.10395547251622006,0.03865724120209729,0.04561458579895661,-0.006130353371694319,0.005303256559748004,-0.0069608544218967006
camelyon17_loo_h3,3,5,P97,workflow: proxy - baseline,12,2,-0.147259220321719,-0.04849825099278482,-0.03732142864184379,0.007070853888969664,-0.013187190860628903,-0.0460047628829133
camelyon17_loo_h3,3,6,P97,workflow: proxy - baseline,19,3,-0.08074466759010879,-0.04053444690700059,-0.026368791179266104,0.0013594507476979434,-0.0099097694327892,-0.0529658729707104
camelyon17_loo_h3,3,7,P97,workflow: proxy - baseline,2,2,-0.08127594419377904,0.013207107267905499,0.020419685993061792,-0.0064210535315794015,0.0011945909328637955,-0.017293820933104297
camelyon17_loo_h3,3,8,P97,workflow: proxy - baseline,11,2,-0.14402880907112103,-0.05201449489134799,-0.04325491592700392,0.00802845441564981,-0.0157796238633321,-0.05232404770229611
camelyon17_loo_h3,3,9,P97,workflow: proxy - baseline,9,2,-0.12252294907052574,-0.0413891123671912,-0.03478095356362751,0.003189151754033337,-0.011369078134670203,-0.0512494733847468
camelyon17_loo_h4,4,0,P97,workflow: proxy - baseline,1,25,0.033534105057673846,0.0473219921031337,0.05123013577096472,-0.026519855814376214,0.018232893213234694,-0.00015344431702800018
camelyon17_loo_h4,4,1,P97,workflow: proxy - baseline,7,30,-0.08423147834497835,-0.021186186367932403,-0.02632632809293131,0.012116438978584165,-0.008093668623444898,0.012478564143495501
camelyon17_loo_h4,4,2,P97,workflow: proxy - baseline,24,23,-0.0108929289005264,0.005265522538776601,0.012182900765477817,-0.005588707478871968,0.0037234264603403996,-0.0158170930819804
camelyon17_loo_h4,4,3,P97,workflow: proxy - baseline,5,21,-0.1476695414358975,-0.046415244689931606,-0.05039445015798588,0.016682821918638124,-0.014610306159087198,-0.018891674497255997
camelyon17_loo_h4,4,4,P97,workflow: proxy - baseline,9,2,-0.1289304193979467,-0.07654195939636069,-0.08286984861179461,0.02134007815103156,-0.0235509152093688,-0.06673725005530501
camelyon17_loo_h4,4,5,P97,workflow: proxy - baseline,11,3,-0.1347036955364933,-0.0702881376212735,-0.0732403149185,0.017265925544482363,-0.0184565698072897,-0.049663255643734305
camelyon17_loo_h4,4,6,P97,workflow: proxy - baseline,3,13,-0.03227133597444043,-0.019036803719498507,-0.019726897761719403,0.003271438524217629,-0.004355621764248203,-0.0159828628252282
camelyon17_loo_h4,4,7,P97,workflow: proxy - baseline,10,9,-0.01336899203636277,-0.007606394952764495,-8.213033622439525e-05,-0.006080937812377063,0.0023045682122452005,-0.038883696086732894
camelyon17_loo_h4,4,8,P97,workflow: proxy - baseline,26,29,-0.062130056713357806,-0.0033216959270347957,-0.0012125176349907785,-0.0035894950474055776,0.0009188893945982005,-0.019216892903781903
camelyon17_loo_h4,4,9,P97,workflow: proxy - baseline,8,29,-0.001645115293212429,-0.012403121493756414,-0.009196195763108289,0.0008330051797778015,-0.001801489063276998,-0.0187233899958356
camelyon17_loo_h0,0,0,P99,workflow: proxy - baseline,4,30,0.07057177033339135,0.030201649632103506,0.02420261101219301,-0.005240992044922788,0.0072199840742170965,0.0270115733128111
camelyon17_loo_h0,0,1,P99,workflow: proxy - baseline,26,18,-0.02202050229343211,0.004841617625748501,-0.0036696255518001986,0.0036499766027140446,-0.0033967008708915003,-0.0118218700962763
camelyon17_loo_h0,0,2,P99,workflow: proxy - baseline,24,6,-0.00728901028740192,-0.014079495740169784,-0.018949532110229206,0.009789424426766447,-0.008668066814408702,-0.030267130807399602
camelyon17_loo_h0,0,3,P99,workflow: proxy - baseline,22,24,0.019164790260311815,-0.008907683370499603,-0.013022740774911223,0.005315863359850237,-0.004511623431652102,-0.0119193176890951
camelyon17_loo_h0,0,4,P99,workflow: proxy - baseline,11,26,0.05907244159301128,-0.005598726123514003,-0.0009591409855143063,-0.004267664950865613,0.0004511423696327982,-0.0219004078888951
camelyon17_loo_h0,0,5,P99,workflow: proxy - baseline,29,26,0.015203745384406941,-0.02588632624539372,-0.0184869796636348,0.003182030884417375,-0.005309196712784299,-0.023852958608166698
camelyon17_loo_h0,0,6,P99,workflow: proxy - baseline,23,28,-0.03416096177725869,-0.0029627129965398846,-0.006672740233966801,0.0016658867571360814,-0.0025155102792097997,-0.017560827583186202
camelyon17_loo_h0,0,7,P99,workflow: proxy - baseline,19,30,0.015926107203206863,0.0419157899223353,0.031107811264602298,-0.005989705194197614,0.005271494561916501,-0.002392388373417202
camelyon17_loo_h0,0,8,P99,workflow: proxy - baseline,6,24,0.09298657132092392,0.04762881966517282,0.02560779261613158,-0.00668226485727641,0.004871275714278998,-0.015773608343208703
camelyon17_loo_h0,0,9,P99,workflow: proxy - baseline,23,30,0.11419145986533441,0.00407629836169901,0.0039018982325522977,-0.003968179691155704,0.001515055150194601,-0.0064985196965793995
camelyon17_loo_h1,1,0,P99,workflow: proxy - baseline,2,2,0.03268137648739289,-0.002408643555082579,-0.006058270246584396,-0.002120100848040374,-0.0009139930456674994,-0.020194268532764403
camelyon17_loo_h1,1,1,P99,workflow: proxy - baseline,2,2,0.019316786237108974,-0.021744120265595468,-0.0245430834600025,0.003008251203300394,-0.007006367187323101,-0.0274252051547592
camelyon17_loo_h1,1,2,P99,workflow: proxy - baseline,3,27,-0.05250224784919699,0.014908507275346011,0.003220763435118096,0.0023493009397203,-0.000174338133916499,0.0169939213779985
camelyon17_loo_h1,1,3,P99,workflow: proxy - baseline,3,2,-0.009881756319241153,-0.022665448594802018,-0.019365143619540587,0.0001719000687600003,-0.0050077944432585925,-0.020198074452315896
camelyon17_loo_h1,1,4,P99,workflow: proxy - baseline,3,2,-0.03443171499087849,-0.04052182971872931,-0.03680536989190383,0.00020055008022001886,-0.009873766043447293,-0.038050080093426995
camelyon17_loo_h1,1,5,P99,workflow: proxy - baseline,3,3,-0.012177764953347103,-0.003778424268015418,-0.005667376073250602,0.0018622507449004289,-0.0017244071878938921,-0.0066290267908955015
camelyon17_loo_h1,1,6,P99,workflow: proxy - baseline,28,3,-0.05243108516846773,-0.017932274366569884,-0.015834433703514478,0.009397203758881645,-0.005203900471446601,-0.0142922415246368
camelyon17_loo_h1,1,7,P99,workflow: proxy - baseline,3,2,-0.009855229913550922,-0.02198190370395059,-0.024954565087414976,0.0025212010084804115,-0.0069662531574385955,-0.023813041403499498
camelyon17_loo_h1,1,8,P99,workflow: proxy - baseline,27,29,-0.0102432954465429,0.011522703012159213,0.004713493005903596,0.0024066009626403373,0.00040164880946438886,0.00044797795588619963
camelyon17_loo_h1,1,9,P99,workflow: proxy - baseline,2,3,0.05612847210180871,0.02466805467534272,0.016580447342820825,-0.003523951409580506,0.005746582029843794,0.0122013341786139
camelyon17_loo_h2,2,0,P99,workflow: proxy - baseline,9,5,-0.0029109503039662643,0.005179444621674106,0.0056229556401619085,-0.01039339713593701,0.0055193968602025995,-0.0037608754367714006
camelyon17_loo_h2,2,1,P99,workflow: proxy - baseline,16,2,-0.08452683051812093,-0.0453156021700197,-0.04301752976048029,0.012650786559127214,-0.01338375487783,-0.04859765127456281
camelyon17_loo_h2,2,2,P99,workflow: proxy - baseline,27,11,0.039106524806441945,0.013626514376542609,0.002621952366540503,-0.0038563735979496583,0.0011380216240286997,-0.0157969803029142
camelyon17_loo_h2,2,3,P99,workflow: proxy - baseline,5,5,0.01931419538394097,0.0129631122910287,0.009603927917584798,-0.004738166341383021,0.002987996345448697,-0.015379335332431496
camelyon17_loo_h2,2,4,P99,workflow: proxy - baseline,1,7,0.13248166606223477,0.0485783801344678,0.04383207102775352,-0.02095139558398207,0.015396592313316602,0.0088564603535261
camelyon17_loo_h2,2,5,P99,workflow: proxy - baseline,22,9,0.011836792090418213,0.006249645323755992,0.0023674621845669874,-0.0030686387471487997,0.0007667676354303002,-0.023164693989180196
camelyon17_loo_h2,2,6,P99,workflow: proxy - baseline,3,3,0.03976883054169256,0.006167316845585413,0.005990328862559791,-0.00472640910480393,0.0028028874412597965,0.0006113916447067977
camelyon17_loo_h2,2,7,P99,workflow: proxy - baseline,6,8,0.00831238361019071,0.015167069346825018,0.013113995107643689,0.00010581512921181702,0.002819669593363508,0.010106205741615304
camelyon17_loo_h2,2,8,P99,workflow: proxy - baseline,11,5,0.014010981557015079,0.0074007940937037,0.003178241807311216,-0.008653326122228244,0.0039984311831605945,-0.017097537881081298
camelyon17_loo_h2,2,9,P99,workflow: proxy - baseline,15,3,-0.01788441421384679,-0.020867257336938283,-0.023142654846433908,0.004267876878218502,-0.006419790261129793,-0.033690826430104
camelyon17_loo_h3,3,0,P99,workflow: proxy - baseline,15,2,-0.061268716814026014,-0.03954726710177192,-0.031655551812853205,3.420001881004886e-05,-0.009583010985542297,-0.0378396424287916
camelyon17_loo_h3,3,1,P99,workflow: proxy - baseline,22,4,-0.013353259329284994,-0.0674109375582084,-0.06237531520260098,0.01192725655999105,-0.021332427084849295,-0.0616147958989901
camelyon17_loo_h3,3,2,P99,workflow: proxy - baseline,25,2,-0.0374258496071741,-0.04012030903597749,-0.0331358410130998,0.00484785266631893,-0.012430929362249897,-0.0520850577872674
camelyon17_loo_h3,3,3,P99,workflow: proxy - baseline,28,14,-0.05281802281960335,-0.0012259712793143973,0.004794725603932681,0.005728503150676856,-0.008661819560569002,-0.0341039344539093
camelyon17_loo_h3,3,4,P99,workflow: proxy - baseline,7,26,0.019932088433277095,0.041017443893997696,0.0394460915747096,-0.015184808351644596,0.0132576062227504,0.014171571917832596
camelyon17_loo_h3,3,5,P99,workflow: proxy - baseline,23,2,-0.05307232106015802,-0.0481247943902634,-0.0389225436042582,0.005164202840311605,-0.0120665553455045,-0.047417355421313104
camelyon17_loo_h3,3,6,P99,workflow: proxy - baseline,3,3,-0.007630754758914282,-0.012188017556432895,-0.011316749296800793,-0.004300652365358815,-0.0029241287671333965,-0.025172473462047797
camelyon17_loo_h3,3,7,P99,workflow: proxy - baseline,8,2,-0.06606939827910652,-0.038768276908490384,-0.03557177626033001,0.004155302285416385,-0.010557321729329605,-0.0415322404849365
camelyon17_loo_h3,3,8,P99,workflow: proxy - baseline,3,2,0.021552088111639,-0.03207263840298219,-0.031744280393485313,-0.0029668516317684634,-0.007687656021770906,-0.03860114388785091
camelyon17_loo_h3,3,9,P99,workflow: proxy - baseline,28,2,-0.027261551362528502,-0.042015828338200195,-0.035477883164190316,0.004976102736856558,-0.012668626099631604,-0.0520423360470495
camelyon17_loo_h4,4,0,P99,workflow: proxy - baseline,23,25,-0.03709347627591342,-0.01517423082153499,-0.018725460601484,0.002256686759761428,-0.0038991205790291014,-0.0205896439717848
camelyon17_loo_h4,4,1,P99,workflow: proxy - baseline,5,30,-0.10725247440859675,-0.018136895692016902,-0.02811983681772892,0.017697573683094547,-0.010923493738754397,0.033773777268619604
camelyon17_loo_h4,4,2,P99,workflow: proxy - baseline,11,23,0.02664801455102861,-0.006472959560625213,-0.0042364794239447,-0.00030291097446455417,-0.0005537361999371007,-0.013220949953961197
camelyon17_loo_h4,4,3,P99,workflow: proxy - baseline,10,21,-0.02815372425492013,0.0013459821977558073,0.0038587079378540057,-0.005285796504407414,0.0034210363150760023,0.0129888194504552
camelyon17_loo_h4,4,4,P99,workflow: proxy - baseline,27,2,-0.018491801107302308,-0.0709568656528208,-0.07348962376817511,0.0212946415048616,-0.0221684362882041,-0.0655621158547629
camelyon17_loo_h4,4,5,P99,workflow: proxy - baseline,27,3,-0.03741589974379167,-0.06915827759930929,-0.06963921582668861,0.016697967467361186,-0.017740195906745505,-0.047209283381826
camelyon17_loo_h4,4,6,P99,workflow: proxy - baseline,21,13,-0.0539875365793705,-0.017361679176976896,-0.01289260150558219,0.001310089964559391,-0.0024811892647651976,-0.0206735097287795
camelyon17_loo_h4,4,7,P99,workflow: proxy - baseline,26,9,0.08827810287458004,0.005170201103741001,0.007768651021744205,-0.006452003756096225,0.0030158638225762993,-0.025422272385396898
camelyon17_loo_h4,4,8,P99,workflow: proxy - baseline,15,29,-0.042197675770236476,-0.014284778510604501,-0.01991764534006249,0.0018704752673188718,-0.003763653141491699,-0.0233553810698027
camelyon17_loo_h4,4,9,P99,workflow: proxy - baseline,17,29,0.03005690354621038,-0.015981726315093925,-0.01756620284185509,0.004096870929633845,-0.0040825489878792,-0.004455413183822202
